ticker,file,sentence,sentiment,type,quarter,year
TRV,TRV_3Q17.pdf,"So we will
be going through a post-mortem process and assessing how we feel about our coastal flood exposure  And
we may look at that and say, ""Boy, we could take on a little bit more","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
TRV,TRV_4Q16.pdf,"4%  These results were driven by the
continued solid underwriting performance as evidenced by our consolidated combined ratio of 90%,
which included the favorable impact of prior year reserve development, which I'll discuss shortly, as well
as the unfavorable impacts of cat losses of $137 million pretax that related to Hurricane Matthew and
the fires in Tennessee, and higher-than-expected auto BI losses in personal insurance","{'neg': 0.075, 'neu': 0.831, 'pos': 0.094, 'compound': 0.1027}",earnings call,4Q,2016
TRV,TRV_4Q16.pdf,"These results were driven by the
continued solid underwriting performance as evidenced by our consolidated combined ratio of 90%,
which included the favorable impact of prior year reserve development, which I'll discuss shortly, as well
as the unfavorable impacts of cat losses of $137 million pretax that related to Hurricane Matthew and
the fires in Tennessee, and higher-than-expected auto BI losses in personal insurance  The quarter also
benefited from the settlement of a reinsurance dispute and higher after tax net investment income, which
after increasing sequentially quarter-by-quarter this year, increased 12% this quarter over the prior year
quarter, all due to higher nonfixed income returns","{'neg': 0.07, 'neu': 0.852, 'pos': 0.077, 'compound': -0.0516}",earnings call,4Q,2016
TRV,TRV_2Q16.pdf,"Their responsiveness and expertise are great for our customers and an important competitive advantage
for us 
In Canada, where we saw significant wildfires in the Fort McMurray area, both our customers and we
benefited from the work we've done to replicate our U","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8555}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"In Canada, where we saw significant wildfires in the Fort McMurray area, both our customers and we
benefited from the work we've done to replicate our U S","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.2023}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"claim model, which enables us to respond
to large-scale events with our own highly trained professionals and resources without resorting to
independent adjusters  So all in all, solid results for the quarter in the first half, particularly in light of the
weather and wildfires, and continued excellent execution in the marketplace","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.6486}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"This treaty provides up to $800 million,
part of $850 million of coverage, subject to a $2 25 billion retention for certain losses arising from
hurricanes, tornadoes, hail storms, earthquakes and winter storms or freeze losses from Virginia to Maine","{'neg': 0.12, 'neu': 0.778, 'pos': 0.102, 'compound': -0.4215}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"25 billion retention for certain losses arising from
hurricanes, tornadoes, hail storms, earthquakes and winter storms or freeze losses from Virginia to Maine 
A more complete description of our cat reinsurance coverage, including a description of earthquake andTHE TRAVELERS COMPANIES, INC","{'neg': 0.117, 'neu': 0.783, 'pos': 0.1, 'compound': -0.4215}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"A more complete description of our cat reinsurance coverage, including a description of earthquake andTHE TRAVELERS COMPANIES, INC  FQ2 2016 EARNINGS CALL  JUL 21, 2016
WWW","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"5 million  Cat losses for the quarter were $143 million net after tax, which included $61 million
from the Canadian wildfires","{'neg': 0.104, 'neu': 0.734, 'pos': 0.162, 'compound': 0.3612}",earnings call,2Q,2016
TRV,TRV_2Q16.pdf,"Cat losses for the quarter were $143 million net after tax, which included $61 million
from the Canadian wildfires  Excluding the Canadian fires, cat losses were slightly higher than the prior
year quarter","{'neg': 0.136, 'neu': 0.758, 'pos': 0.106, 'compound': -0.0516}",earnings call,2Q,2016
TRV,TRV_1Q16.pdf,"And then my follow-up question is -- clearly, we had elevated first quarter catastrophe
losses  Given all the destruction in Houston from the floods, if you can give us your perspective on that","{'neg': 0.254, 'neu': 0.682, 'pos': 0.064, 'compound': -0.8442}",earnings call,1Q,2016
TRV,TRV_1Q16.pdf,"Given all the destruction in Houston from the floods, if you can give us your perspective on that 
And I know flooding isn't typically covered for things like Homeowners, but it would impact comprehensive
auto or maybe some commercial property insurance","{'neg': 0.053, 'neu': 0.852, 'pos': 0.095, 'compound': 0.2263}",earnings call,1Q,2016
TRV,TRV_1Q16.pdf,"And I know flooding isn't typically covered for things like Homeowners, but it would impact comprehensive
auto or maybe some commercial property insurance  If you could help us out there","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.7783}",earnings call,1Q,2016
TRV,TRV_2Q15.pdf,"Taken collectively, we increased our potential reinsurance recoveries and
repositioned the attachment points to more closely align with the risks in our business, while spending
essentially the same amount  A more complete description of our cat reinsurance coverage, including a
description of new earthquake and international coverages is included in our second quarter 10-Q, which
we filed earlier today as well as in our 2014 10-K","{'neg': 0.03, 'neu': 0.879, 'pos': 0.091, 'compound': 0.5106}",earnings call,2Q,2015
TRV,TRV_4Q14.pdf,"As an aggregate cover, there's a single limit with no reinstatement provisions, the cost is essentially the
same as the previous program, but it provides greater potential of recovery after the higher retention 
Our Northeast gen cat treaty, our cat bonds earthquake and international covers remain unchanged","{'neg': 0.032, 'neu': 0.903, 'pos': 0.065, 'compound': 0.3919}",earnings call,4Q,2014
TRV,TRV_4Q14.pdf,"Our Northeast gen cat treaty, our cat bonds earthquake and international covers remain unchanged  And I
refer you to Pages 21 of the webcast -- to Page 21 of the webcast for a brief description of the new treaty","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,4Q,2014
TRV,TRV_4Q14.pdf,"The greater the risk, the greater responsibility and opportunity we
have 
In that vein, the extreme weather volatility has added risk to the home exposure, making our industry-
leading capabilities in the Homeowners line an even more significant competitive advantage and critical for
the customer segment we target","{'neg': 0.109, 'neu': 0.654, 'pos': 0.237, 'compound': 0.7674}",earnings call,4Q,2014
TRV,TRV_4Q14.pdf,"In that vein, the extreme weather volatility has added risk to the home exposure, making our industry-
leading capabilities in the Homeowners line an even more significant competitive advantage and critical for
the customer segment we target  Accordingly, we are continuing to invest to make sure that we maintain
and leverage our industry-leading product as a part of a total customer portfolio solution","{'neg': 0.061, 'neu': 0.782, 'pos': 0.156, 'compound': 0.7002}",earnings call,4Q,2014
TRV,TRV_3Q14.pdf,"I will tell you that, at least in the current
period, it's sort of leaving out the unusual whether that we've had in Canada  There's that hailstorm in
Alberta and floods in Toronto, but leaving that out, the Dominion was probably about 0","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2014
TRV,TRV_3Q14.pdf,"There's that hailstorm in
Alberta and floods in Toronto, but leaving that out, the Dominion was probably about 0 5 point on the
loss ratio, a couple of tenths on the expense ratio, but we'd really like to move away from quantifying the
impacts of that transaction","{'neg': 0.057, 'neu': 0.871, 'pos': 0.071, 'compound': 0.1875}",earnings call,3Q,2014
TRV,TRV_2Q14.pdf,"Given the current reinsurance marketplace, both renewals were accomplished at lower rates online
and with improved terms and conditions, including amending the loss occurrence definition so that
all win-losses have a duration of 168 hours rather than 96 hours  A more complete description of our
cat reinsurance coverage, including a description of our 2 Long Point Re III cap bonds, our gen cat
aggregate excess of loss treaty that covers an accumulation of certain property losses arising from
multiple occurrences, our earthquake coverage and our international coverage is included in our second
quarter 10-Q, which we filed earlier today as well as in our 10-K","{'neg': 0.081, 'neu': 0.831, 'pos': 0.087, 'compound': 0.1779}",earnings call,2Q,2014
TRV,TRV_2Q14.pdf,"A more complete description of our
cat reinsurance coverage, including a description of our 2 Long Point Re III cap bonds, our gen cat
aggregate excess of loss treaty that covers an accumulation of certain property losses arising from
multiple occurrences, our earthquake coverage and our international coverage is included in our second
quarter 10-Q, which we filed earlier today as well as in our 10-K THE TRAVELERS COMPANIES, INC","{'neg': 0.066, 'neu': 0.878, 'pos': 0.056, 'compound': -0.2023}",earnings call,2Q,2014
TRV,TRV_3Q13.pdf,"It is worth noting that over that period of time, we believe that our catastrophe exposure has not changed
meaningfully, but losses have risen as a result of increased frequency and severity of weather events 
An interesting way of observing this phenomena is through the data on Slide 4 of our webcast where
we have displayed the number of extreme weather events with economic losses over $1 billion by year
over the last 30-plus years","{'neg': 0.095, 'neu': 0.798, 'pos': 0.107, 'compound': 0.0}",earnings call,3Q,2013
TRV,TRV_3Q13.pdf,"An interesting way of observing this phenomena is through the data on Slide 4 of our webcast where
we have displayed the number of extreme weather events with economic losses over $1 billion by year
over the last 30-plus years  While this data does adjust losses for inflation, it does not take into account
exposure growth over time","{'neg': 0.083, 'neu': 0.815, 'pos': 0.102, 'compound': 0.0516}",earnings call,3Q,2013
TRV,TRV_2Q13.pdf,"All Rights reserved Effective May 16, we entered into another 3-year reinsurance agreement with long-term -- Long Point Re
III in which they issued $300 million of cat bonds, providing us with Northeast hurricane coverage on a
specified -- on specified lines of business subject to a $1","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.743}",earnings call,2Q,2013
TRV,TRV_2Q13.pdf,"Effective May 16, we entered into another 3-year reinsurance agreement with long-term -- Long Point Re
III in which they issued $300 million of cat bonds, providing us with Northeast hurricane coverage on a
specified -- on specified lines of business subject to a $1 25 billion retention, after which we can recover
up to $300 million on a proportional basis until covered losses reach $1","{'neg': 0.037, 'neu': 0.86, 'pos': 0.103, 'compound': 0.5719}",earnings call,2Q,2013
TRV,TRV_2Q13.pdf,"In Financial, Professional & International Insurance, operating income for the quarter was down 15%
year-over-year due to higher catastrophe losses and less favorable prior year development  The cat
losses in the quarter were primarily due to the unprecedented flooding in Alberta, Canada","{'neg': 0.194, 'neu': 0.751, 'pos': 0.055, 'compound': -0.7902}",earnings call,2Q,2013
TRV,TRV_2Q13.pdf,"The cat
losses in the quarter were primarily due to the unprecedented flooding in Alberta, Canada  Excluding cats
and prior year development, the underlying combined ratio of 89","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4019}",earnings call,2Q,2013
TRV,TRV_4Q12.pdf,"There were a lot of ancillary
factors that made it more significant than it might otherwise have been  But importantly, the flooding was
more severe","{'neg': 0.127, 'neu': 0.725, 'pos': 0.148, 'compound': -0.0882}",earnings call,4Q,2012
